# real imag
1.129145874513908417e-16 0.000000000000000000e+00
1.146238032409021140e-01 0.000000000000000000e+00
-1.146238032409020863e-01 0.000000000000000000e+00
7.187911468408670550e-18 0.000000000000000000e+00
-1.146238032409020863e-01 0.000000000000000000e+00
7.187911468408670550e-18 0.000000000000000000e+00
-6.477705521473642314e-01 0.000000000000000000e+00
1.644932813702141283e-01 0.000000000000000000e+00
1.146238032409021140e-01 0.000000000000000000e+00
6.477705521473640093e-01 0.000000000000000000e+00
7.187911468408670550e-18 0.000000000000000000e+00
-1.644932813702143226e-01 0.000000000000000000e+00
7.187911468408670550e-18 0.000000000000000000e+00
-1.644932813702143226e-01 0.000000000000000000e+00
1.644932813702141283e-01 0.000000000000000000e+00
6.534075687914135782e-19 0.000000000000000000e+00
