# real imag
-2.961890845308703735e-19 0.000000000000000000e+00
-2.112569776313223137e-18 0.000000000000000000e+00
-7.177024913739394441e-19 0.000000000000000000e+00
-8.578662683188145380e-20 0.000000000000000000e+00
3.093812605372689872e-18 0.000000000000000000e+00
4.972037926616195554e-19 0.000000000000000000e+00
-1.911844150538641868e-19 0.000000000000000000e+00
-8.138511465783189474e-19 0.000000000000000000e+00
-1.468266691932468166e-18 0.000000000000000000e+00
2.835176812587679691e-19 0.000000000000000000e+00
7.965234519738756145e-19 0.000000000000000000e+00
1.323606845182493318e-18 0.000000000000000000e+00
4.906554940413432705e-19 0.000000000000000000e+00
5.747076808402505930e-19 0.000000000000000000e+00
3.979509299928251710e-19 0.000000000000000000e+00
2.430925508771141389e-19 0.000000000000000000e+00
-7.919462051457950922e-19 0.000000000000000000e+00
7.410519169717810192e-19 0.000000000000000000e+00
2.334389674562124951e-18 0.000000000000000000e+00
-1.774028249586530223e-18 0.000000000000000000e+00
1.371195144877282012e-03 0.000000000000000000e+00
2.825992590355441708e-18 0.000000000000000000e+00
-3.713983030305756694e-18 0.000000000000000000e+00
-3.525928931113273954e-19 0.000000000000000000e+00
1.834628597016488986e-18 0.000000000000000000e+00
-5.513834222165349684e-19 0.000000000000000000e+00
2.071516782153178961e-18 0.000000000000000000e+00
5.978374087315487878e-19 0.000000000000000000e+00
1.000126480239169470e-18 0.000000000000000000e+00
-1.332522206306159991e-18 0.000000000000000000e+00
1.869865009493884090e-18 0.000000000000000000e+00
2.619864657043786748e-19 0.000000000000000000e+00
1.704887365341899551e-18 0.000000000000000000e+00
-2.485286365480267998e-19 0.000000000000000000e+00
5.160611927940182530e-19 0.000000000000000000e+00
3.750419242498542091e-18 0.000000000000000000e+00
4.179521954876570770e-19 0.000000000000000000e+00
-1.480716783270916124e-18 0.000000000000000000e+00
1.459139412579617559e-18 0.000000000000000000e+00
-3.781644122322826870e-20 0.000000000000000000e+00
-1.497173371175208780e-18 0.000000000000000000e+00
7.774229252685433111e-19 0.000000000000000000e+00
1.246856261498404455e-18 0.000000000000000000e+00
2.677814772296290128e-18 0.000000000000000000e+00
4.152307649451332882e-19 0.000000000000000000e+00
1.650109193833370431e-19 0.000000000000000000e+00
6.561315337775983152e-20 0.000000000000000000e+00
-5.569015319806573498e-19 0.000000000000000000e+00
1.575809315862833827e-18 0.000000000000000000e+00
2.739414093960836793e-18 0.000000000000000000e+00
-7.721352690209526586e-19 0.000000000000000000e+00
1.548681267951822193e-19 0.000000000000000000e+00
-2.524112993822746117e-03 0.000000000000000000e+00
1.678444560104357861e-18 0.000000000000000000e+00
5.947918568158043636e-19 0.000000000000000000e+00
-1.190403083478016549e-19 0.000000000000000000e+00
-1.006528031049380343e-18 0.000000000000000000e+00
-2.491385553107929826e-18 0.000000000000000000e+00
1.665708291191818868e-18 0.000000000000000000e+00
9.954512446784877513e-19 0.000000000000000000e+00
-9.583284142455666653e-20 0.000000000000000000e+00
-1.126519389800843761e-18 0.000000000000000000e+00
9.138116452800696714e-19 0.000000000000000000e+00
1.002241205048494112e-18 0.000000000000000000e+00
-1.926941189490310651e-18 0.000000000000000000e+00
1.760426637734705421e-18 0.000000000000000000e+00
3.055164199844378346e-18 0.000000000000000000e+00
-7.666405630541084032e-19 0.000000000000000000e+00
3.106816121980446235e-03 0.000000000000000000e+00
-7.839048579918157337e-20 0.000000000000000000e+00
9.688878007557666178e-19 0.000000000000000000e+00
-5.150030770603927449e-19 0.000000000000000000e+00
-2.167065560872969922e-18 0.000000000000000000e+00
6.386451412443501384e-19 0.000000000000000000e+00
1.314549077193503530e-18 0.000000000000000000e+00
-2.471451330700303643e-18 0.000000000000000000e+00
1.371195144877281145e-03 0.000000000000000000e+00
1.040967655021610619e-18 0.000000000000000000e+00
-1.123713387784843798e-18 0.000000000000000000e+00
3.848668233724079167e-19 0.000000000000000000e+00
-1.724632110944220205e-03 0.000000000000000000e+00
-2.268256305808477690e-18 0.000000000000000000e+00
2.152408198157745606e-03 0.000000000000000000e+00
-2.524112993822744382e-03 0.000000000000000000e+00
1.651142356362811537e-17 0.000000000000000000e+00
4.407034463947775347e-18 0.000000000000000000e+00
-6.112248509603817008e-20 0.000000000000000000e+00
-9.685481971552855433e-19 0.000000000000000000e+00
1.312501596690105095e-18 0.000000000000000000e+00
1.153892198408165980e-19 0.000000000000000000e+00
1.078728640705901858e-18 0.000000000000000000e+00
5.262538881201551657e-21 0.000000000000000000e+00
5.522541674414158108e-19 0.000000000000000000e+00
2.329795589737866823e-18 0.000000000000000000e+00
2.722508341367705236e-20 0.000000000000000000e+00
-4.392646253017813571e-19 0.000000000000000000e+00
-4.911340151638564276e-20 0.000000000000000000e+00
-7.892401170358622011e-19 0.000000000000000000e+00
3.427184919202133053e-19 0.000000000000000000e+00
1.129931372072547144e-18 0.000000000000000000e+00
-6.469144539894227436e-19 0.000000000000000000e+00
2.561684886251734058e-18 0.000000000000000000e+00
4.733160551623184363e-18 0.000000000000000000e+00
1.062605247502584020e-18 0.000000000000000000e+00
-2.174964352045076190e-18 0.000000000000000000e+00
7.994484174853299381e-19 0.000000000000000000e+00
4.257322636118964412e-19 0.000000000000000000e+00
1.866324305201453622e-19 0.000000000000000000e+00
5.031361796685424357e-19 0.000000000000000000e+00
-4.081879856303024937e-19 0.000000000000000000e+00
-8.129178626289632624e-19 0.000000000000000000e+00
4.747712816668549003e-19 0.000000000000000000e+00
-3.165492310066209480e-18 0.000000000000000000e+00
5.636077432030583077e-19 0.000000000000000000e+00
-4.506484635833669722e-19 0.000000000000000000e+00
-1.735781741854208900e-18 0.000000000000000000e+00
1.371195144877281362e-03 0.000000000000000000e+00
2.714091599363789944e-19 0.000000000000000000e+00
1.731980396775162587e-18 0.000000000000000000e+00
1.271351852369321890e-18 0.000000000000000000e+00
-1.988999960682862380e-18 0.000000000000000000e+00
-1.235982708865112292e-18 0.000000000000000000e+00
7.927476541842003734e-19 0.000000000000000000e+00
1.388876683326500277e-18 0.000000000000000000e+00
-6.767710303979626880e-18 0.000000000000000000e+00
-1.865003863812053811e-19 0.000000000000000000e+00
5.430586744400094000e-19 0.000000000000000000e+00
2.537896217029361148e-19 0.000000000000000000e+00
1.637268273310409343e-18 0.000000000000000000e+00
2.356777734643068082e-18 0.000000000000000000e+00
-4.376504744827580955e-18 0.000000000000000000e+00
2.578902417234114494e-18 0.000000000000000000e+00
-4.356345066640231710e-03 0.000000000000000000e+00
1.714169752800405977e-18 0.000000000000000000e+00
9.110846345708762181e-19 0.000000000000000000e+00
-2.083152363301254175e-18 0.000000000000000000e+00
6.758418676208982843e-19 0.000000000000000000e+00
3.824864281032772165e-19 0.000000000000000000e+00
-1.396674666941334154e-18 0.000000000000000000e+00
1.859715611900742504e-18 0.000000000000000000e+00
-1.391336922074053574e-03 0.000000000000000000e+00
4.345787303884581339e-19 0.000000000000000000e+00
-2.675031775448612669e-18 0.000000000000000000e+00
-4.120710210551266179e-19 0.000000000000000000e+00
8.000125506166222943e-04 0.000000000000000000e+00
1.152838410980542046e-18 0.000000000000000000e+00
-1.391336922074054008e-03 0.000000000000000000e+00
2.152408198157748642e-03 0.000000000000000000e+00
-9.313144198616627165e-18 0.000000000000000000e+00
-3.155027375605448904e-18 0.000000000000000000e+00
3.057265305036142648e-19 0.000000000000000000e+00
-1.525901901699358068e-19 0.000000000000000000e+00
6.592326553756454466e-19 0.000000000000000000e+00
-5.993676114760143673e-19 0.000000000000000000e+00
1.392347656716743911e-18 0.000000000000000000e+00
2.197348443111666429e-18 0.000000000000000000e+00
1.888816201026952706e-18 0.000000000000000000e+00
-3.831101049234569075e-19 0.000000000000000000e+00
1.833492669117763964e-18 0.000000000000000000e+00
1.104671644216398747e-18 0.000000000000000000e+00
2.284272725604819961e-19 0.000000000000000000e+00
1.550104821558999182e-18 0.000000000000000000e+00
7.652563779406261648e-19 0.000000000000000000e+00
-1.220419646251039689e-18 0.000000000000000000e+00
3.106816121980448403e-03 0.000000000000000000e+00
1.036402075617364776e-18 0.000000000000000000e+00
2.183179853979686131e-18 0.000000000000000000e+00
-1.910479050801205513e-19 0.000000000000000000e+00
9.164878959341940907e-20 0.000000000000000000e+00
4.187160423366783244e-19 0.000000000000000000e+00
1.246126374727012033e-18 0.000000000000000000e+00
-9.420565927035104638e-19 0.000000000000000000e+00
2.152408198157748209e-03 0.000000000000000000e+00
3.356254454638694098e-19 0.000000000000000000e+00
-6.471339108251217606e-19 0.000000000000000000e+00
-3.589878437593331423e-19 0.000000000000000000e+00
-1.724632110944219121e-03 0.000000000000000000e+00
-2.545647022019505966e-18 0.000000000000000000e+00
1.371195144877283964e-03 0.000000000000000000e+00
-2.524112993822743515e-03 0.000000000000000000e+00
1.112631234400210574e-17 0.000000000000000000e+00
-5.418061664762573737e-19 0.000000000000000000e+00
1.536175214754133970e-18 0.000000000000000000e+00
1.589115929149972899e-18 0.000000000000000000e+00
2.685192667092443191e-18 0.000000000000000000e+00
2.060598928390221244e-18 0.000000000000000000e+00
-6.351301976358089853e-18 0.000000000000000000e+00
-9.139060948486620159e-19 0.000000000000000000e+00
-4.356345066640223036e-03 0.000000000000000000e+00
1.604103801491334525e-18 0.000000000000000000e+00
2.437872338849385664e-18 0.000000000000000000e+00
-2.348627754785388850e-18 0.000000000000000000e+00
4.059816450387916144e-03 0.000000000000000000e+00
2.235739166999702952e-18 0.000000000000000000e+00
-4.356345066640221302e-03 0.000000000000000000e+00
3.106816121980444066e-03 0.000000000000000000e+00
3.314200337425601811e-18 0.000000000000000000e+00
-1.409568264354421653e-18 0.000000000000000000e+00
8.361493000218618043e-20 0.000000000000000000e+00
-1.905815427724747254e-18 0.000000000000000000e+00
8.000125506166241374e-04 0.000000000000000000e+00
2.003094139612393173e-19 0.000000000000000000e+00
-1.391336922074051840e-03 0.000000000000000000e+00
1.371195144877283964e-03 0.000000000000000000e+00
-7.888017883422163553e-18 0.000000000000000000e+00
-7.327464432098738561e-19 0.000000000000000000e+00
8.000125506166220774e-04 0.000000000000000000e+00
-1.724632110944219121e-03 0.000000000000000000e+00
5.335550693305660775e-18 0.000000000000000000e+00
1.371195144877283096e-03 0.000000000000000000e+00
-7.724467732836180847e-18 0.000000000000000000e+00
1.150945578599174790e-17 0.000000000000000000e+00
-1.362061517611673164e-04 0.000000000000000000e+00
1.715912135643829242e-17 0.000000000000000000e+00
-1.937287612868718428e-18 0.000000000000000000e+00
3.845860317765161598e-19 0.000000000000000000e+00
-1.018950496542123001e-18 0.000000000000000000e+00
-5.320883054340227158e-18 0.000000000000000000e+00
-1.300660189910373379e-18 0.000000000000000000e+00
5.813736835747977936e-19 0.000000000000000000e+00
7.713264806496650788e-19 0.000000000000000000e+00
-4.658843925430769265e-18 0.000000000000000000e+00
-4.983723705735944821e-18 0.000000000000000000e+00
-2.264944768379906248e-18 0.000000000000000000e+00
3.133079463562304384e-18 0.000000000000000000e+00
7.892065810315465433e-19 0.000000000000000000e+00
-6.462547522563219465e-20 0.000000000000000000e+00
-1.918426218952831810e-18 0.000000000000000000e+00
-7.191713559012498374e-19 0.000000000000000000e+00
1.544220211554577369e-18 0.000000000000000000e+00
3.306737286255919141e-18 0.000000000000000000e+00
1.705183347768169505e-18 0.000000000000000000e+00
-6.640563466965819848e-19 0.000000000000000000e+00
-8.930040944445240996e-19 0.000000000000000000e+00
-8.414994211046696013e-19 0.000000000000000000e+00
4.745204704925749918e-19 0.000000000000000000e+00
-1.813325801242902137e-18 0.000000000000000000e+00
-2.285164064238635472e-18 0.000000000000000000e+00
1.841484824385213346e-18 0.000000000000000000e+00
6.347827054865299212e-19 0.000000000000000000e+00
-9.012543809656405641e-20 0.000000000000000000e+00
-1.062443423094608221e-18 0.000000000000000000e+00
4.805040170276721640e-19 0.000000000000000000e+00
-6.973649324492969826e-19 0.000000000000000000e+00
4.098576492265068323e-19 0.000000000000000000e+00
-2.413397808745451101e-19 0.000000000000000000e+00
1.260942478017863386e-18 0.000000000000000000e+00
6.236453577633734038e-18 0.000000000000000000e+00
-7.778633731565155393e-19 0.000000000000000000e+00
1.510572004097296040e-18 0.000000000000000000e+00
-3.035867770554408763e-20 0.000000000000000000e+00
3.208405239436277958e-19 0.000000000000000000e+00
1.488768839151790518e-18 0.000000000000000000e+00
-1.757194927830691379e-18 0.000000000000000000e+00
1.322719165253259533e-18 0.000000000000000000e+00
5.106937167713963920e-19 0.000000000000000000e+00
1.153556958640881289e-18 0.000000000000000000e+00
-1.553938520896318279e-18 0.000000000000000000e+00
-2.842420623360643841e-19 0.000000000000000000e+00
2.976068085039952961e-18 0.000000000000000000e+00
-2.655360217533066942e-19 0.000000000000000000e+00
5.039596093810708458e-19 0.000000000000000000e+00
1.069460656417414124e-18 0.000000000000000000e+00
-3.082099205653030132e-18 0.000000000000000000e+00
7.520106677578176363e-19 0.000000000000000000e+00
5.660960555199057032e-20 0.000000000000000000e+00
-8.207468336309732798e-20 0.000000000000000000e+00
1.346828026328585768e-18 0.000000000000000000e+00
-4.482509768402919179e-19 0.000000000000000000e+00
1.266954463015694691e-18 0.000000000000000000e+00
1.268014304801294340e-18 0.000000000000000000e+00
1.179273001130914387e-18 0.000000000000000000e+00
