# real imag
-7.016368331575521864e-18 0.000000000000000000e+00
4.664709087244882003e-18 0.000000000000000000e+00
-6.575261166513821206e-18 0.000000000000000000e+00
1.760366813486534131e-18 0.000000000000000000e+00
-1.382222325333593265e-17 0.000000000000000000e+00
-9.140459250239470776e-19 0.000000000000000000e+00
-5.617957600494468697e-18 0.000000000000000000e+00
5.627962778120674628e-19 0.000000000000000000e+00
1.192054501220805723e-17 0.000000000000000000e+00
-2.178536982647549585e-18 0.000000000000000000e+00
-3.251875257037829263e-18 0.000000000000000000e+00
-2.980305430330200954e-18 0.000000000000000000e+00
1.395728887056026570e-18 0.000000000000000000e+00
-2.209000723044290428e-18 0.000000000000000000e+00
-5.785367465260854821e-19 0.000000000000000000e+00
2.503482735674201751e-18 0.000000000000000000e+00
4.689600287346948182e-18 0.000000000000000000e+00
-7.146402963012134128e-18 0.000000000000000000e+00
-1.819353175356661331e-18 0.000000000000000000e+00
3.177921294708815335e-18 0.000000000000000000e+00
5.694242421481856812e-19 0.000000000000000000e+00
9.845154750622293721e-19 0.000000000000000000e+00
6.528369905485837768e-20 0.000000000000000000e+00
3.216577500547552762e-18 0.000000000000000000e+00
-7.478089045135172503e-19 0.000000000000000000e+00
3.316256720421932833e-18 0.000000000000000000e+00
-1.463345423545009190e-18 0.000000000000000000e+00
-6.984981315845073165e-19 0.000000000000000000e+00
-4.155514953543221178e-19 0.000000000000000000e+00
8.657243590686229393e-19 0.000000000000000000e+00
2.666925285934488681e-19 0.000000000000000000e+00
4.698929846575144817e-18 0.000000000000000000e+00
-2.981850607216150335e-17 0.000000000000000000e+00
-6.320349871846457179e-18 0.000000000000000000e+00
-3.234103108182832890e-19 0.000000000000000000e+00
-3.080221802573117494e-18 0.000000000000000000e+00
-8.133818993787754821e-18 0.000000000000000000e+00
-1.608502551950676506e-18 0.000000000000000000e+00
-5.042799273322747993e-18 0.000000000000000000e+00
2.072719300595901031e-18 0.000000000000000000e+00
-1.225189500804571063e-17 0.000000000000000000e+00
1.751114159310477885e-18 0.000000000000000000e+00
-3.961491426410515324e-18 0.000000000000000000e+00
-2.808685573951386228e-18 0.000000000000000000e+00
-1.555366386180746772e-18 0.000000000000000000e+00
-3.608029530222652405e-18 0.000000000000000000e+00
-2.238225549454292611e-18 0.000000000000000000e+00
-1.039357352653588248e-19 0.000000000000000000e+00
-1.264300076870866421e-17 0.000000000000000000e+00
-2.479686635583115783e-18 0.000000000000000000e+00
9.331364304314468100e-19 0.000000000000000000e+00
-6.921776534757309839e-19 0.000000000000000000e+00
-1.791028293842941248e-18 0.000000000000000000e+00
2.030709840192558097e-20 0.000000000000000000e+00
1.462036219204067826e-18 0.000000000000000000e+00
-4.465260982117113008e-20 0.000000000000000000e+00
1.036002805388587617e-19 0.000000000000000000e+00
-4.527842173612148643e-19 0.000000000000000000e+00
-1.078466608965935329e-19 0.000000000000000000e+00
-1.316854225145851046e-18 0.000000000000000000e+00
-2.012115101888914621e-18 0.000000000000000000e+00
-3.669419828713148838e-18 0.000000000000000000e+00
3.405489540226423357e-19 0.000000000000000000e+00
4.154352411180973650e-18 0.000000000000000000e+00
-2.779770333036255460e-17 0.000000000000000000e+00
-4.416629129445762655e-18 0.000000000000000000e+00
-7.869500729485484589e-18 0.000000000000000000e+00
-3.933602370514321770e-18 0.000000000000000000e+00
1.983936923299378065e-18 0.000000000000000000e+00
-2.402703679817344082e-18 0.000000000000000000e+00
-1.700966060727227271e-18 0.000000000000000000e+00
2.084862315455923039e-18 0.000000000000000000e+00
5.317042088134214107e-19 0.000000000000000000e+00
-2.381603302725847874e-19 0.000000000000000000e+00
-9.671845667852070972e-19 0.000000000000000000e+00
-1.362008133588784384e-18 0.000000000000000000e+00
9.001200773067457218e-19 0.000000000000000000e+00
-3.943390963374924501e-18 0.000000000000000000e+00
-1.286741773574076136e-18 0.000000000000000000e+00
8.849040687528328249e-19 0.000000000000000000e+00
-8.926601383357749256e-18 0.000000000000000000e+00
-4.939693182201907457e-19 0.000000000000000000e+00
1.133974067556190821e-19 0.000000000000000000e+00
-4.213211549279595375e-22 0.000000000000000000e+00
-6.008652196450923106e-19 0.000000000000000000e+00
8.131911983727179028e-19 0.000000000000000000e+00
-1.962128412166182335e-18 0.000000000000000000e+00
5.334021830885371684e-19 0.000000000000000000e+00
2.354814680623483344e-18 0.000000000000000000e+00
-8.465335092553758587e-19 0.000000000000000000e+00
6.075791338108486271e-19 0.000000000000000000e+00
5.639482605969100273e-20 0.000000000000000000e+00
-1.127905388718522310e-18 0.000000000000000000e+00
1.799022567075147098e-19 0.000000000000000000e+00
-2.604775784759815912e-19 0.000000000000000000e+00
-2.784686998927696991e-18 0.000000000000000000e+00
-1.704681719111611149e-17 0.000000000000000000e+00
2.094343483765566942e-19 0.000000000000000000e+00
1.106204229027961794e-18 0.000000000000000000e+00
-2.384068838858228205e-19 0.000000000000000000e+00
-1.489526120453905349e-18 0.000000000000000000e+00
-1.900418110918522118e-18 0.000000000000000000e+00
-5.510626471473013131e-18 0.000000000000000000e+00
4.639772067082175814e-19 0.000000000000000000e+00
4.150900277461487324e-19 0.000000000000000000e+00
-2.788445400706564601e-18 0.000000000000000000e+00
-1.071866155016480255e-18 0.000000000000000000e+00
6.399140308558017151e-19 0.000000000000000000e+00
7.625738310409820459e-19 0.000000000000000000e+00
-9.830846830911267016e-20 0.000000000000000000e+00
1.334385608149528632e-18 0.000000000000000000e+00
3.473246766097216791e-18 0.000000000000000000e+00
1.544897862742743231e-18 0.000000000000000000e+00
-1.889288355118389571e-18 0.000000000000000000e+00
-3.410794471858081671e-18 0.000000000000000000e+00
2.339517862385360404e-18 0.000000000000000000e+00
-1.495408178515395159e-18 0.000000000000000000e+00
-3.426519271960321500e-18 0.000000000000000000e+00
5.347633437213292301e-19 0.000000000000000000e+00
4.019866008663799052e-18 0.000000000000000000e+00
-2.068615757325870743e-18 0.000000000000000000e+00
-7.626951224051408188e-19 0.000000000000000000e+00
-8.713278309049233492e-19 0.000000000000000000e+00
-5.913225535517554110e-19 0.000000000000000000e+00
-2.428057496115248457e-18 0.000000000000000000e+00
5.450295129991094123e-18 0.000000000000000000e+00
-4.159232105867672591e-18 0.000000000000000000e+00
2.552350693393623823e-18 0.000000000000000000e+00
2.307374248590869475e-18 0.000000000000000000e+00
-6.202918448577854374e-18 0.000000000000000000e+00
-2.229514151709788515e-18 0.000000000000000000e+00
1.496208791492499099e-18 0.000000000000000000e+00
6.376717174024240560e-18 0.000000000000000000e+00
9.175829842922186535e-19 0.000000000000000000e+00
-9.361963803659746971e-19 0.000000000000000000e+00
1.629453737798660186e-18 0.000000000000000000e+00
6.460399618698273548e-18 0.000000000000000000e+00
1.660616045142220306e-18 0.000000000000000000e+00
2.559742768062582304e-18 0.000000000000000000e+00
1.551069352840337737e-19 0.000000000000000000e+00
9.314205060400530704e-19 0.000000000000000000e+00
-1.323208908020561855e-18 0.000000000000000000e+00
-1.674334317741207767e-18 0.000000000000000000e+00
2.770480244583835122e-18 0.000000000000000000e+00
-1.497189339017078090e-17 0.000000000000000000e+00
8.175123325928663645e-18 0.000000000000000000e+00
7.443513536044586900e-19 0.000000000000000000e+00
-1.550682233931750922e-18 0.000000000000000000e+00
-4.572089112370826318e-19 0.000000000000000000e+00
-6.315306022316152663e-20 0.000000000000000000e+00
-4.718971186251411905e-19 0.000000000000000000e+00
6.232214462257296609e-20 0.000000000000000000e+00
3.677526618863228555e-18 0.000000000000000000e+00
-5.616581680028291044e-18 0.000000000000000000e+00
-8.467220883886958286e-19 0.000000000000000000e+00
3.913415621024984393e-18 0.000000000000000000e+00
-1.989664684895554628e-18 0.000000000000000000e+00
1.575939442603834468e-18 0.000000000000000000e+00
8.174841927832663931e-19 0.000000000000000000e+00
3.020590332514542610e-19 0.000000000000000000e+00
-1.573364129731962678e-17 0.000000000000000000e+00
2.270133298041606309e-18 0.000000000000000000e+00
-2.312112212790732257e-18 0.000000000000000000e+00
1.107404237230381141e-18 0.000000000000000000e+00
-2.518318258646425377e-18 0.000000000000000000e+00
6.857006580654082217e-20 0.000000000000000000e+00
-1.550527686690439215e-18 0.000000000000000000e+00
1.106743452122329718e-18 0.000000000000000000e+00
2.744687644559075635e-18 0.000000000000000000e+00
-5.082325475038449144e-19 0.000000000000000000e+00
1.443837280123571073e-18 0.000000000000000000e+00
-2.498255879838963116e-19 0.000000000000000000e+00
-8.855098983844066338e-19 0.000000000000000000e+00
3.435252867705612096e-19 0.000000000000000000e+00
-1.757926895795049393e-19 0.000000000000000000e+00
-1.780096402987792972e-18 0.000000000000000000e+00
8.513712328324471048e-18 0.000000000000000000e+00
2.713459327052580279e-19 0.000000000000000000e+00
3.898287316652258375e-18 0.000000000000000000e+00
1.275869175408205043e-18 0.000000000000000000e+00
1.684407186383117908e-18 0.000000000000000000e+00
-5.500554736623587587e-19 0.000000000000000000e+00
-1.870538014694047485e-18 0.000000000000000000e+00
-3.892675053381356924e-18 0.000000000000000000e+00
3.186834598907219262e-18 0.000000000000000000e+00
5.583222024986655454e-19 0.000000000000000000e+00
2.194195493992441067e-18 0.000000000000000000e+00
-4.930995450754588871e-21 0.000000000000000000e+00
-1.601893107843314167e-18 0.000000000000000000e+00
-5.192539089758827235e-18 0.000000000000000000e+00
3.682260043388407049e-18 0.000000000000000000e+00
-2.378630453467936273e-18 0.000000000000000000e+00
5.974359635950254908e-19 0.000000000000000000e+00
3.322127181284499777e-18 0.000000000000000000e+00
5.304798590196358559e-19 0.000000000000000000e+00
-5.151043428099051624e-19 0.000000000000000000e+00
-2.408585108483184137e-18 0.000000000000000000e+00
-1.492424801476533178e-18 0.000000000000000000e+00
-2.243708604800986640e-18 0.000000000000000000e+00
7.433579653121836437e-19 0.000000000000000000e+00
1.520382297026824105e-18 0.000000000000000000e+00
1.198684177117232457e-18 0.000000000000000000e+00
-5.260487074461000738e-19 0.000000000000000000e+00
5.718807957046013239e-19 0.000000000000000000e+00
4.111009806564324692e-19 0.000000000000000000e+00
2.531789893019336456e-18 0.000000000000000000e+00
8.687458400723219440e-19 0.000000000000000000e+00
2.749426869216231270e-18 0.000000000000000000e+00
6.803082382439881596e-18 0.000000000000000000e+00
-1.878438035821307704e-18 0.000000000000000000e+00
2.796895043308143180e-19 0.000000000000000000e+00
9.436471463482453365e-19 0.000000000000000000e+00
3.114951800571456409e-18 0.000000000000000000e+00
-1.749600676396128201e-18 0.000000000000000000e+00
3.004553290372421950e-20 0.000000000000000000e+00
5.880443816050482871e-18 0.000000000000000000e+00
2.571846586707180406e-18 0.000000000000000000e+00
5.499815785921033440e-18 0.000000000000000000e+00
1.271807529422278497e-18 0.000000000000000000e+00
-3.296995659931300413e-18 0.000000000000000000e+00
1.976248119257634692e-18 0.000000000000000000e+00
