# real imag
-1.555789251877695188e-17 0.000000000000000000e+00
4.809142894726857605e-19 0.000000000000000000e+00
-8.683911754915898160e-19 0.000000000000000000e+00
-2.252376218807555122e-18 0.000000000000000000e+00
-1.864405961897979020e-19 0.000000000000000000e+00
6.893997049870500279e-18 0.000000000000000000e+00
-1.152209536109878371e-19 0.000000000000000000e+00
2.539544643320099893e-18 0.000000000000000000e+00
6.644465390654213695e-19 0.000000000000000000e+00
4.890727234218592506e-18 0.000000000000000000e+00
-5.284401644412676222e-18 0.000000000000000000e+00
-1.926753023660130884e-18 0.000000000000000000e+00
4.321920497979775853e-18 0.000000000000000000e+00
5.158219698912013476e-18 0.000000000000000000e+00
2.532316876779613622e-18 0.000000000000000000e+00
-3.551607522343587500e-18 0.000000000000000000e+00
3.163571379934190604e-19 0.000000000000000000e+00
1.120529239697551400e-18 0.000000000000000000e+00
2.845258518336170434e-18 0.000000000000000000e+00
-3.579423896213301063e-18 0.000000000000000000e+00
4.404030149526457410e-18 0.000000000000000000e+00
1.717445950173839513e-18 0.000000000000000000e+00
-1.824122658595694030e-18 0.000000000000000000e+00
-2.320749978702526217e-19 0.000000000000000000e+00
1.806965600315318657e-18 0.000000000000000000e+00
-3.612089106240456591e-18 0.000000000000000000e+00
-3.573351907820951610e-18 0.000000000000000000e+00
-7.549314934387100445e-20 0.000000000000000000e+00
1.176817687972541070e-18 0.000000000000000000e+00
-6.312413176122878379e-19 0.000000000000000000e+00
-8.004114145153364152e-19 0.000000000000000000e+00
1.641007232518777722e-18 0.000000000000000000e+00
1.928705812356287391e-19 0.000000000000000000e+00
1.085147520859320660e-18 0.000000000000000000e+00
3.899499389045984318e-18 0.000000000000000000e+00
1.480144281558296054e-18 0.000000000000000000e+00
5.787005526244420588e-18 0.000000000000000000e+00
1.096680040216268864e-20 0.000000000000000000e+00
-1.391817731257771707e-18 0.000000000000000000e+00
-1.325839907945093927e-19 0.000000000000000000e+00
1.072538489591039054e-18 0.000000000000000000e+00
-1.234830870548998247e-18 0.000000000000000000e+00
-1.857434553774637182e-18 0.000000000000000000e+00
-2.294026722723420531e-19 0.000000000000000000e+00
9.331674668807035795e-19 0.000000000000000000e+00
-4.724967056252099805e-19 0.000000000000000000e+00
5.135548150534557121e-19 0.000000000000000000e+00
2.711850940920326168e-18 0.000000000000000000e+00
5.079155358287074923e-18 0.000000000000000000e+00
1.066778407148833792e-18 0.000000000000000000e+00
-1.319388184961700960e-18 0.000000000000000000e+00
-8.193036823212491782e-19 0.000000000000000000e+00
-3.069870291646826822e-18 0.000000000000000000e+00
-8.407676357133305376e-19 0.000000000000000000e+00
-1.638955818932309474e-19 0.000000000000000000e+00
2.824376794757591411e-19 0.000000000000000000e+00
1.964846434884369210e-18 0.000000000000000000e+00
4.705812701536123602e-19 0.000000000000000000e+00
-2.895383112023066289e-19 0.000000000000000000e+00
3.091121576162721257e-19 0.000000000000000000e+00
-8.833681889943193010e-19 0.000000000000000000e+00
9.984003319802280300e-19 0.000000000000000000e+00
6.699472098776086047e-19 0.000000000000000000e+00
1.747342555266453994e-19 0.000000000000000000e+00
9.129132509859334724e-19 0.000000000000000000e+00
3.805723670314625496e-18 0.000000000000000000e+00
-1.135835161430621341e-18 0.000000000000000000e+00
-2.351663279368148851e-18 0.000000000000000000e+00
-3.207665008055760153e-18 0.000000000000000000e+00
-8.502813570902981368e-20 0.000000000000000000e+00
-2.647545615593810287e-19 0.000000000000000000e+00
-7.437517930935313622e-19 0.000000000000000000e+00
6.167555441115141447e-18 0.000000000000000000e+00
7.516813009752934608e-19 0.000000000000000000e+00
-1.920284203757908665e-18 0.000000000000000000e+00
-1.080886353778706462e-19 0.000000000000000000e+00
-3.051851621388895449e-18 0.000000000000000000e+00
-1.442716309359635126e-18 0.000000000000000000e+00
-1.041842621501890981e-18 0.000000000000000000e+00
2.076867977225295932e-18 0.000000000000000000e+00
2.229282669947099938e-18 0.000000000000000000e+00
-4.424811336504892426e-19 0.000000000000000000e+00
-2.415950418311485720e-18 0.000000000000000000e+00
-9.047324265373024059e-19 0.000000000000000000e+00
-5.128709980093836384e-19 0.000000000000000000e+00
3.599249426174639660e-19 0.000000000000000000e+00
1.170161055752333785e-18 0.000000000000000000e+00
4.830200296937633305e-19 0.000000000000000000e+00
2.841396717177197562e-19 0.000000000000000000e+00
6.657143140404173116e-19 0.000000000000000000e+00
-2.551572996117182571e-19 0.000000000000000000e+00
9.068484446573646573e-19 0.000000000000000000e+00
-2.079624084443343346e-19 0.000000000000000000e+00
-2.708860826840418855e-19 0.000000000000000000e+00
5.441448978483586877e-19 0.000000000000000000e+00
4.680801407331028623e-19 0.000000000000000000e+00
3.744381302887151956e-18 0.000000000000000000e+00
6.566799193437181767e-20 0.000000000000000000e+00
1.356929249226933501e-18 0.000000000000000000e+00
3.016009483146601862e-19 0.000000000000000000e+00
5.099360226119446821e-18 0.000000000000000000e+00
4.254371830536502311e-19 0.000000000000000000e+00
2.453600035447125221e-18 0.000000000000000000e+00
1.292535670151397806e-18 0.000000000000000000e+00
2.134522494235556359e-18 0.000000000000000000e+00
-3.768984998715359625e-20 0.000000000000000000e+00
-6.848518344644333349e-19 0.000000000000000000e+00
6.705281740563603590e-19 0.000000000000000000e+00
-1.275359490476022684e-18 0.000000000000000000e+00
9.079696991894013389e-19 0.000000000000000000e+00
4.666204828261753970e-19 0.000000000000000000e+00
6.626252297877650007e-19 0.000000000000000000e+00
-4.532763423397348613e-18 0.000000000000000000e+00
-1.565982953708540069e-18 0.000000000000000000e+00
-9.575335290101996733e-19 0.000000000000000000e+00
-1.839090783793922466e-19 0.000000000000000000e+00
-5.113346834008980278e-19 0.000000000000000000e+00
-2.938858771301797554e-20 0.000000000000000000e+00
7.680111286627713514e-19 0.000000000000000000e+00
-9.631628992432561520e-20 0.000000000000000000e+00
-1.620603074890963640e-19 0.000000000000000000e+00
-4.800817286865972807e-19 0.000000000000000000e+00
6.665680693178588057e-19 0.000000000000000000e+00
9.559711180775098191e-19 0.000000000000000000e+00
-9.086723570533004217e-19 0.000000000000000000e+00
3.783133015809317954e-19 0.000000000000000000e+00
8.860938139093878628e-20 0.000000000000000000e+00
1.504487319351967102e-05 0.000000000000000000e+00
-2.292501612804911163e-18 0.000000000000000000e+00
3.289217890561094609e-18 0.000000000000000000e+00
-1.362172070780860146e-18 0.000000000000000000e+00
-2.124521807392174926e-18 0.000000000000000000e+00
1.392105398998367963e-19 0.000000000000000000e+00
4.212908243989110873e-19 0.000000000000000000e+00
-7.009398437499455093e-19 0.000000000000000000e+00
4.273609338971924523e-20 0.000000000000000000e+00
4.128048329179129862e-18 0.000000000000000000e+00
-2.331470026434084023e-18 0.000000000000000000e+00
-1.683186695580538059e-18 0.000000000000000000e+00
-1.393355841918095806e-19 0.000000000000000000e+00
-2.622546715383470003e-18 0.000000000000000000e+00
-1.129852094112745910e-18 0.000000000000000000e+00
-1.248573350240392106e-18 0.000000000000000000e+00
2.308265503330926430e-18 0.000000000000000000e+00
-1.882886659921900442e-18 0.000000000000000000e+00
-4.514894303472402461e-18 0.000000000000000000e+00
-3.170970757167122133e-18 0.000000000000000000e+00
4.542918718107638975e-19 0.000000000000000000e+00
2.238435598627612365e-18 0.000000000000000000e+00
1.171939870958137045e-19 0.000000000000000000e+00
7.984525365844008381e-19 0.000000000000000000e+00
7.384964749158783906e-19 0.000000000000000000e+00
-1.677267574359159832e-18 0.000000000000000000e+00
2.780126641075779851e-18 0.000000000000000000e+00
9.441779518439499333e-19 0.000000000000000000e+00
5.428480677342929292e-19 0.000000000000000000e+00
-3.374910735342717089e-19 0.000000000000000000e+00
2.604514911253192155e-19 0.000000000000000000e+00
1.074713826488473543e-19 0.000000000000000000e+00
2.288928495162218978e-18 0.000000000000000000e+00
3.142387628499800671e-18 0.000000000000000000e+00
-3.595854821781869987e-18 0.000000000000000000e+00
2.164446665597221930e-18 0.000000000000000000e+00
-6.358894182245098187e-19 0.000000000000000000e+00
2.026579155590512941e-18 0.000000000000000000e+00
-3.186346996063175803e-19 0.000000000000000000e+00
3.037561331772794851e-20 0.000000000000000000e+00
8.237018602518638944e-19 0.000000000000000000e+00
1.556376396448715318e-18 0.000000000000000000e+00
5.057837499384564033e-19 0.000000000000000000e+00
-8.047854855349722740e-20 0.000000000000000000e+00
7.055799514594222856e-19 0.000000000000000000e+00
-8.216976968691404449e-19 0.000000000000000000e+00
-1.688001562095351912e-19 0.000000000000000000e+00
1.202087688793238012e-19 0.000000000000000000e+00
7.935099635456271611e-19 0.000000000000000000e+00
