# real imag
-3.184368170383824831e-17 0.000000000000000000e+00
2.095489891646175464e-17 0.000000000000000000e+00
3.001627802104141119e-17 0.000000000000000000e+00
-1.884482940978269555e-18 0.000000000000000000e+00
3.756860608089137409e-17 0.000000000000000000e+00
4.620101268361186254e-18 0.000000000000000000e+00
1.613488785566124235e-18 0.000000000000000000e+00
2.908777396978933188e-18 0.000000000000000000e+00
1.104578950245930153e-17 0.000000000000000000e+00
8.245913103574188949e-18 0.000000000000000000e+00
-1.247806235557244164e-18 0.000000000000000000e+00
-2.627659885243263742e-18 0.000000000000000000e+00
-2.737069125961101743e-19 0.000000000000000000e+00
3.632656206610947031e-18 0.000000000000000000e+00
5.323895815224257624e-18 0.000000000000000000e+00
-5.067519804361885813e-18 0.000000000000000000e+00
1.819217721388074322e-17 0.000000000000000000e+00
6.892501065926200170e-18 0.000000000000000000e+00
5.598813234023994241e-18 0.000000000000000000e+00
4.988333793915811249e-19 0.000000000000000000e+00
2.941930276452553786e-18 0.000000000000000000e+00
9.211672458637861469e-19 0.000000000000000000e+00
-1.941845160048486881e-18 0.000000000000000000e+00
-1.006062428089695983e-19 0.000000000000000000e+00
4.441178089381272286e-18 0.000000000000000000e+00
-7.541817314753070255e-18 0.000000000000000000e+00
-2.524109950559333806e-18 0.000000000000000000e+00
1.189297485155528803e-18 0.000000000000000000e+00
-1.697549593957588697e-19 0.000000000000000000e+00
1.757704816280100322e-19 0.000000000000000000e+00
-2.774079145744159959e-19 0.000000000000000000e+00
-1.044965212817931824e-18 0.000000000000000000e+00
4.776466475445527495e-17 0.000000000000000000e+00
3.196559511641665396e-18 0.000000000000000000e+00
5.145744800297366494e-18 0.000000000000000000e+00
1.580755970711886642e-18 0.000000000000000000e+00
4.233556194639604942e-18 0.000000000000000000e+00
2.453833265911095982e-19 0.000000000000000000e+00
-3.040496950595749282e-18 0.000000000000000000e+00
1.270650617223467492e-18 0.000000000000000000e+00
3.567098631976372468e-18 0.000000000000000000e+00
-4.514500199183959787e-18 0.000000000000000000e+00
-3.760233691349515504e-18 0.000000000000000000e+00
1.543387697926463706e-18 0.000000000000000000e+00
1.699899164166166202e-18 0.000000000000000000e+00
-7.900482739513350751e-19 0.000000000000000000e+00
1.091200838552170786e-18 0.000000000000000000e+00
1.611534565688699648e-18 0.000000000000000000e+00
1.131001797925536289e-17 0.000000000000000000e+00
-1.222206996114098515e-18 0.000000000000000000e+00
